+ Processor: 1 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                137612061      87.1139        1336119542     24.4125   
+ Load-Misses:             20355831       12.8861        4136983327     75.5875   
+ Load-Total Accesses:     157967892      100            5473102869     100       

+ Store-Hits               129063498      95.9398        1290634792     53.4122   
+ Store-Misses:            5461972        4.06018        1125732793     46.5878   
+ Store-Total Accesses:    134525470      100            2416367585     100       

+ Total-Hits:              266675559      91.1732        2626754334     33.2944   
+ Total-Misses:            25817803       8.8268         5262716120     66.7056   

+ Estimated Cost:          292493362      100            7889470454     100       


+ Processor: 2 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                143414296      84.5875        1372797748     20.8565   
+ Load-Misses:             26131153       15.4125        5209315563     79.1435   
+ Load-Total Accesses:     169545449      100            6582113311     100       

+ Store-Hits               130227768      95.6781        1302277588     51.766    
+ Store-Misses:            5882492        4.32186        1213421238     48.234    
+ Store-Total Accesses:    136110260      100            2515698826     100       

+ Total-Hits:              273642064      89.5262        2675075336     29.4035   
+ Total-Misses:            32013645       10.4738        6422736801     70.5965   

+ Estimated Cost:          305655709      100            9097812137     100       


+ Processor: 3 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                143797659      84.5908        1091775818     17.3748   
+ Load-Misses:             26194450       15.4092        5191890841     82.6252   
+ Load-Total Accesses:     169992109      100            6283666659     100       

+ Store-Hits               131069854      95.8333        1034018576     47.0203   
+ Store-Misses:            5698714        4.16668        1165070352     52.9797   
+ Store-Total Accesses:    136768568      100            2199088928     100       

+ Total-Hits:              274867513      89.6032        2125794394     25.0602   
+ Total-Misses:            31893164       10.3968        6356961193     74.9398   

+ Estimated Cost:          306760677      100            8482755587     100       


Memory Stats:
Addr 	 Loads 	 Stores 	 LHIS 	 LMISS 	 SHIT 	 SMISS
0x00007f358525f22e	1	0	1	0	0	0	1
0x00007f3585d9f35a	1	0	1	0	0	0	1
0x00007f3585d9f35b	1	0	1	0	0	0	1
0x00007f3585dcf360	1	0	1	0	0	0	1
0x00007f358525f230	1	0	1	0	0	0	1
0x00007f3585d9f35c	1	0	1	0	0	0	1
0x00007f3585d9f35d	1	0	1	0	0	0	1
0x00007f358606f3a8	0	1	0	0	1	0	1
0x00007f3585d9f35e	1	0	1	0	0	0	1
0x00007f3585d9f35f	1	0	1	0	0	0	1
0x00007f3585d9f360	1	0	1	0	0	0	1
0x00007f3585d9f361	1	0	1	0	0	0	1
0x00007f3585d9f362	1	0	1	0	0	0	1
0x00007f3585d9f363	1	0	1	0	0	0	1
0x00007f3585dcf368	1	0	1	0	0	0	1
0x00007f3585d9f364	1	0	1	0	0	0	1
0x00007f3585d9f365	1	0	1	0	0	0	1
0x00007f3585d9f366	1	0	1	0	0	0	1
0x00007f3585d9f367	1	0	1	0	0	0	1
0x00007f3585d9f368	1	0	1	0	0	0	1
0x00007f3585d9f369	1	0	1	0	0	0	1
0x00007f3585d9f36a	1	0	1	0	0	0	1
0x00007f3585d9f36b	1	0	1	0	0	0	1
0x00007f3585dcf370	1	0	1	0	0	0	1
0x00007f3585d9f36c	1	0	1	0	0	0	1
0x00007f3585d9f36d	1	0	1	0	0	0	1
0x00007f3585d9f36e	1	0	1	0	0	0	1
0x00007f3585d9f36f	1	0	1	0	0	0	1
0x00007f358525f244	1	0	1	0	0	0	1
0x00007f3585d9f370	1	0	1	0	0	0	1
0x00007f3585d9f371	1	0	1	0	0	0	1
0x00007f358525f246	1	0	1	0	0	0	1
0x00007f3585d9f372	1	0	1	0	0	0	1
0x00007f3585d9f373	1	0	1	0	0	0	1
0x00007f3585dcf378	1	0	1	0	0	0	1
0x00007f358525f248	1	0	1	0	0	0	1
0x00007f3585d9f374	1	0	1	0	0	0	1
0x00007f3585d9f375	1	0	1	0	0	0	1
0x00007f3585d9f376	1	0	1	0	0	0	1
0x00007f3585d9f377	1	0	1	0	0	0	1
0x00007f3585d9f378	1	0	1	0	0	0	1
0x00007f3585d9f379	1	0	1	0	0	0	1
0x00007f3585d9f37a	1	0	1	0	0	0	1
0x00007f3585d9f37b	1	0	1	0	0	0	1
0x00007f3585dcf380	1	0	1	0	0	0	1
0x00007f3585d9f37c	1	0	1	0	0	0	1
0x00007f3585d9f37d	1	0	1	0	0	0	1
0x00007f3585d9f37e	1	0	1	0	0	0	1
0x00007f3585d9f37f	1	0	1	0	0	0	1
0x00007f3585d9f380	1	0	1	0	0	0	1
0x00007f3585d9f381	1	0	1	0	0	0	1
0x00007f3585d9f382	1	0	1	0	0	0	1
0x00007f3585d9f383	1	0	1	0	0	0	1
0x00007f3585dcf388	1	0	1	0	0	0	1
0x00007f3585d9f384	1	0	1	0	0	0	1
0x00007f3585d9f385	1	0	1	0	0	0	1
0x00007f358606f3d0	0	1	0	0	1	0	1
0x00007f3585d9f386	1	0	1	0	0	0	1
0x00007f3585d9f387	1	0	1	0	0	0	1
0x00007f358525f25c	1	0	1	0	0	0	1
0x00007f3585d9f388	1	0	1	0	0	0	1
0x00007f3585d9f389	1	0	1	0	0	0	1
0x00007f358525f25e	1	0	1	0	0	0	1
0x00007f3585d9f38a	1	0	1	0	0	0	1
0x00007f3585d9f38b	1	0	1	0	0	0	1
0x00007f3585dcf390	1	0	1	0	0	0	1
0x00007f358525f260	1	0	1	0	0	0	1
0x00007f3585d9f38c	1	0	1	0	0	0	1
0x00007f3585d9f38d	1	0	1	0	0	0	1
0x00007f358606f3d8	0	1	0	0	1	0	1
0x00007f3585d9f38e	1	0	1	0	0	0	1
0x00007f3585d9f38f	1	0	1	0	0	0	1
0x00007f3585d9f390	1	0	1	0	0	0	1
0x00007f3585d9f391	1	0	1	0	0	0	1
0x00007f3585d9f392	1	0	1	0	0	0	1
0x00007f3585d9f393	1	0	1	0	0	0	1
0x00007f3585dcf398	1	0	1	0	0	0	1
0x00007f358525f268	1	0	1	0	0	0	1
0x00007f3585d9f394	1	0	1	0	0	0	1
0x00007f3585d9f395	1	0	1	0	0	0	1
0x00007f358606f3e0	0	1	0	0	1	0	1
0x00007f3585d9f396	1	0	1	0	0	0	1
0x00007f3585d9f397	1	0	1	0	0	0	1
0x00007f3585d9f398	1	0	1	0	0	0	1
0x00007f3585d9f399	1	0	1	0	0	0	1
0x00007f3585d9f39a	1	0	1	0	0	0	1
0x00007f3585d9f39b	1	0	1	0	0	0	1
0x00007f3585dcf3a0	1	0	1	0	0	0	1
0x00007f3585d9f39c	1	0	1	0	0	0	1
0x00007f3585d9f39d	1	0	1	0	0	0	1
0x00007f3585d9f39e	1	0	1	0	0	0	1
0x00007f3585d9f39f	1	0	1	0	0	0	1
0x00007f358525f274	1	0	1	0	0	0	1
0x00007f3585d9f3a0	1	0	1	0	0	0	1
0x00007f3585d9f3a1	1	0	1	0	0	0	1
0x00007f358525f276	1	0	1	0	0	0	1
0x00007f3585d9f3a2	1	0	1	0	0	0	1
0x00007f3585d9f3a3	1	0	1	0	0	0	1
0x00007f3585dcf3a8	1	0	1	0	0	0	1
0x00007f358525f278	1	0	1	0	0	0	1
0x00007f3585d9f3a4	1	0	1	0	0	0	1
0x00007f3585d9f3a5	1	0	1	0	0	0	1
0x00007f3585d9f3a6	1	0	1	0	0	0	1
0x00007f3585d9f3a7	1	0	1	0	0	0	1
0x00007f3585d9f3a8	1	0	1	0	0	0	1
0x00007f3585d9f3a9	1	0	1	0	0	0	1
0x00007f3585d9f3aa	1	0	1	0	0	0	1
0x00007f3585d9f3ab	1	0	1	0	0	0	1
0x00007f3585dcf3b0	1	0	1	0	0	0	1
0x00007f3585d9f3ac	1	0	1	0	0	0	1
0x00007f3585d9f3ad	1	0	1	0	0	0	1
0x00007f358606f3f8	0	1	0	0	1	0	1
0x00007f3585d9f3ae	1	0	1	0	0	0	1
0x00007f3585d9f3af	1	0	1	0	0	0	1
0x00007f3585d9f3b0	1	0	1	0	0	0	1
0x00007f3585d9f3b1	1	0	1	0	0	0	1
0x00007f3585d9f3b2	1	0	1	0	0	0	1
0x00007f3585d9f3b3	1	0	1	0	0	0	1
0x00007f3585dcf3b8	1	0	1	0	0	0	1
0x00007f3585d9f3b4	1	0	1	0	0	0	1
0x00007f3585d9f3b5	1	0	1	0	0	0	1
0x00007f358606f400	0	1	0	0	1	0	1
0x00007f3585d9f3b6	1	0	1	0	0	0	1
0x00007f3585d9f3b7	1	0	1	0	0	0	1
0x00007f358525f28c	1	0	1	0	0	0	1
0x00007f3585d9f3b8	1	0	1	0	0	0	1
0x00007f3585d9f3b9	1	0	1	0	0	0	1
0x00007f358525f28e	1	0	1	0	0	0	1
0x00007f3585d9f3ba	1	0	1	0	0	0	1
0x00007f3585d9f3bb	1	0	1	0	0	0	1
0x00007f3585dcf3c0	1	0	1	0	0	0	1
0x00007f358525f290	1	0	1	0	0	0	1
0x00007f3585d9f3bc	1	0	1	0	0	0	1
0x00007f3585d9f3bd	1	0	1	0	0	0	1
0x00007f358606f408	0	1	0	0	1	0	1
0x00007f3585d9f3be	1	0	1	0	0	0	1
0x00007f3585d9f3bf	1	0	1	0	0	0	1
0x00007f3585d9f3c0	1	0	1	0	0	0	1
0x00007f3585d9f3c1	1	0	1	0	0	0	1
0x00007f3585d9f3c2	1	0	1	0	0	0	1
0x00007f3585d9f3c3	1	0	1	0	0	0	1
0x00007f3585dcf3c8	1	0	1	0	0	0	1
0x00007f3585d9f3c4	1	0	1	0	0	0	1
0x00007f3585d9f3c5	1	0	1	0	0	0	1
0x00007f3585d9f3c6	1	0	1	0	0	0	1
0x00007f3585d9f3c7	1	0	1	0	0	0	1
0x00007f3585d9f3c8	1	0	1	0	0	0	1
0x00007f3585d9f3c9	1	0	1	0	0	0	1
0x00007f3585d9f3ca	1	0	1	0	0	0	1
0x00007f3585d9f3cb	1	0	1	0	0	0	1
0x00007f3585dcf3d0	1	0	1	0	0	0	1
0x00007f3585d9f3cc	1	0	1	0	0	0	1
0x00007f3585d9f3cd	1	0	1	0	0	0	1
0x00007f3585d9f3ce	1	0	1	0	0	0	1
0x00007f3585d9f3cf	1	0	1	0	0	0	1
0x00007f358525f2a4	1	0	1	0	0	0	1
0x00007f3585d9f3d0	1	0	1	0	0	0	1
0x00007f3585d9f3d1	1	0	1	0	0	0	1
0x00007f358525f2a6	1	0	1	0	0	0	1
0x00007f3585d9f3d2	1	0	1	0	0	0	1
0x00007f3585d9f3d3	1	0	1	0	0	0	1
0x00007f3585dcf3d8	1	0	1	0	0	0	1
0x00007f358525f2a8	1	0	1	0	0	0	1
0x00007f3585d9f3d4	1	0	1	0	0	0	1
0x00007f3585d9f3d5	1	0	1	0	0	0	1
0x00007f358606f420	0	1	0	0	1	0	1
0x00007f3585d9f3d6	1	0	1	0	0	0	1
0x00007f3585d9f3d7	1	0	1	0	0	0	1
0x00007f3585d9f3d8	1	0	1	0	0	0	1
0x00007f3585d9f3d9	1	0	1	0	0	0	1
0x00007f3585d9f3da	1	0	1	0	0	0	1
0x00007f3585d9f3db	1	0	1	0	0	0	1
0x00007f3585dcf3e0	1	0	1	0	0	0	1
0x00007f358525f2b0	1	0	1	0	0	0	1
0x00007f3585d9f3dc	1	0	1	0	0	0	1
0x00007f3585d9f3dd	1	0	1	0	0	0	1
0x00007f358606f428	0	1	0	0	1	0	1
0x00007f3585d9f3de	1	0	1	0	0	0	1
0x00007f3585d9f3df	1	0	1	0	0	0	1
0x00007f3585d9f3e0	1	0	1	0	0	0	1
0x00007f3585d9f3e1	1	0	1	0	0	0	1
0x00007f3585d9f3e2	1	0	1	0	0	0	1
0x00007f3585d9f3e3	1	0	1	0	0	0	1
0x00007f3585dcf3e8	1	0	1	0	0	0	1
0x00007f3585d9f3e4	1	0	1	0	0	0	1
0x00007f3585d9f3e5	1	0	1	0	0	0	1
0x00007f358606f430	0	1	0	0	1	0	1
0x00007f3585d9f3e6	1	0	1	0	0	0	1
0x00007f3585d9f3e7	1	0	1	0	0	0	1
0x00007f358525f2bc	1	0	1	0	0	0	1
0x00007f3585d9f3e8	1	0	1	0	0	0	1
0x00007f3585d9f3e9	1	0	1	0	0	0	1
0x00007f358525f2be	1	0	1	0	0	0	1
0x00007f3585d9f3ea	1	0	1	0	0	0	1
0x00007f3585d9f3eb	1	0	1	0	0	0	1
0x00007f3585dcf3f0	1	0	1	0	0	0	1
0x00007f358525f2c0	1	0	1	0	0	0	1
0x00007f3585d9f3ec	1	0	1	0	0	0	1
0x00007f3585d9f3ed	1	0	1	0	0	0	1
0x00007f3585d9f3ee	1	0	1	0	0	0	1
0x00007f3585d9f3ef	1	0	1	0	0	0	1
0x00007f3585d9f3f0	1	0	1	0	0	0	1
0x00007f3585d9f3f1	1	0	1	0	0	0	1
0x00007f3585d9f3f2	1	0	1	0	0	0	1
0x00007f3585d9f3f3	1	0	1	0	0	0	1
0x00007f3585dcf3f8	1	0	1	0	0	0	1
0x00007f3585d9f3f4	1	0	1	0	0	0	1
0x00007f3585d9f3f5	1	0	1	0	0	0	1
0x00007f358606f440	0	1	0	0	1	0	1
0x00007f3585d9f3f6	1	0	1	0	0	0	1
0x00007f3585d9f3f7	1	0	1	0	0	0	1
0x00007f3585d9f3f8	1	0	1	0	0	0	1
0x00007f3585d9f3f9	1	0	1	0	0	0	1
0x00007f3585d9f3fa	1	0	1	0	0	0	1
0x00007f3585d9f3fb	1	0	1	0	0	0	1
0x00007f3585dcf400	1	0	1	0	0	0	1
0x00007f3585d9f3fc	1	0	1	0	0	0	1
0x00007f3585d9f3fd	1	0	1	0	0	0	1
0x00007f358606f448	0	1	0	0	1	0	1
0x00007f3585d9f3fe	1	0	1	0	0	0	1
0x00007f3585d9f3ff	1	0	1	0	0	0	1
0x00007f358525f2d4	1	0	1	0	0	0	1
0x00007f3585d9f400	1	0	1	0	0	0	1
0x00007f3585d9f401	1	0	1	0	0	0	1
0x00007f358525f2d6	1	0	1	0	0	0	1
0x00007f3585d9f402	1	0	1	0	0	0	1
0x00007f3585d9f403	1	0	1	0	0	0	1
0x00007f3585dcf408	1	0	1	0	0	0	1
0x00007f358525f2d8	1	0	1	0	0	0	1
0x00007f3585d9f404	1	0	1	0	0	0	1
0x00007f3585d9f405	1	0	1	0	0	0	1
0x00007f358606f450	0	1	0	0	1	0	1
0x00007f3585d9f406	1	0	1	0	0	0	1
0x00007f3585d9f407	1	0	1	0	0	0	1
0x00007f3585d9f408	1	0	1	0	0	0	1
0x00007f3585d9f409	1	0	1	0	0	0	1
0x00007f3585d9f40a	1	0	1	0	0	0	1
0x00007f3585d9f40b	1	0	1	0	0	0	1
0x00007f3585dcf410	1	0	1	0	0	0	1
0x00007f358525f2e0	1	0	1	0	0	0	1
0x00007f3585d9f40c	1	0	1	0	0	0	1
0x00007f3585d9f40d	1	0	1	0	0	0	1
0x00007f358606f458	0	1	0	0	1	0	1
0x00007f3585d9f40e	1	0	1	0	0	0	1
0x00007f3585d9f40f	1	0	1	0	0	0	1
0x00007f3585d9f410	1	0	1	0	0	0	1
0x00007f3585d9f411	1	0	1	0	0	0	1
0x00007f3585d9f412	1	0	1	0	0	0	1
0x00007f3585d9f413	1	0	1	0	0	0	1
0x00007f3585dcf418	1	0	1	0	0	0	1
0x00007f3585d9f414	1	0	1	0	0	0	1
0x00007f3585d9f415	1	0	1	0	0	0	1
0x00007f358606f460	0	1	0	0	1	0	1
0x00007f3585d9f416	1	0	1	0	0	0	1
0x00007f3585d9f417	1	0	1	0	0	0	1
0x00007f358525f2ec	1	0	1	0	0	0	1
0x00007f3585d9f418	1	0	1	0	0	0	1
0x00007f3585d9f419	1	0	1	0	0	0	1
0x00007f358525f2ee	1	0	1	0	0	0	1
0x00007f3585d9f41a	1	0	1	0	0	0	1
0x00007f3585d9f41b	1	0	1	0	0	0	1
0x00007f3585dcf420	1	0	1	0	0	0	1
0x00007f358525f2f0	1	0	1	0	0	0	1
0x00007f3585d9f41c	1	0	1	0	0	0	1
0x00007f3585d9f41d	1	0	1	0	0	0	1
0x00007f358606f468	0	1	0	0	1	0	1
0x00007f3585d9f41e	1	0	1	0	0	0	1
0x00007f3585d9f41f	1	0	1	0	0	0	1
0x00007f3585d9f420	1	0	1	0	0	0	1
0x00007f3585d9f421	1	0	1	0	0	0	1
0x00007f3585d9f422	1	0	1	0	0	0	1
0x00007f3585d9f423	1	0	1	0	0	0	1
0x00007f3585dcf428	1	0	1	0	0	0	1
0x00007f3585d9f424	1	0	1	0	0	0	1
0x00007f3585d9f425	1	0	1	0	0	0	1
0x00007f358606f470	0	1	0	0	1	0	1
0x00007f3585d9f426	1	0	1	0	0	0	1
0x00007f3585d9f427	1	0	1	0	0	0	1
0x00007f3585d9f428	1	0	1	0	0	0	1
0x00007f3585d9f429	1	0	1	0	0	0	1
0x00007f3585d9f42a	1	0	1	0	0	0	1
0x00007f3585d9f42b	1	0	1	0	0	0	1
0x00007f3585dcf430	1	0	1	0	0	0	1
0x00007f3585d9f42c	1	0	1	0	0	0	1
0x00007f3585d9f42d	1	0	1	0	0	0	1
0x00007f358606f478	0	1	0	0	1	0	1
0x00007f3585d9f42e	1	0	1	0	0	0	1
0x00007f3585d9f42f	1	0	1	0	0	0	1
0x00007f358525f304	1	0	1	0	0	0	1
0x00007f3585d9f430	1	0	1	0	0	0	1
0x00007f3585d9f431	1	0	1	0	0	0	1
0x00007f358525f306	1	0	1	0	0	0	1
0x00007f3585d9f432	1	0	1	0	0	0	1
0x00007f3585d9f433	1	0	1	0	0	0	1
0x00007f3585dcf438	1	0	1	0	0	0	1
0x00007f358525f308	1	0	1	0	0	0	1
0x00007f3585d9f434	1	0	1	0	0	0	1
0x00007f3585d9f435	1	0	1	0	0	0	1
0x00007f358606f480	0	1	0	0	1	0	1
0x00007f3585d9f436	1	0	1	0	0	0	1
0x00007f3585d9f437	1	0	1	0	0	0	1
0x00007f3585d9f438	1	0	1	0	0	0	1
0x00007f3585d9f439	1	0	1	0	0	0	1
0x00007f3585d9f43a	1	0	1	0	0	0	1
0x00007f3585d9f43b	1	0	1	0	0	0	1
0x00007f3585dcf440	1	0	1	0	0	0	1
0x00007f3585d9f43c	1	0	1	0	0	0	1
0x00007f3585d9f43d	1	0	1	0	0	0	1
0x00007f358606f488	0	1	0	0	1	0	1
0x00007f3585d9f43e	1	0	1	0	0	0	1
0x00007f3585d9f43f	1	0	1	0	0	0	1
0x00007f3585d9f440	1	0	1	0	0	0	1
0x00007f3585d9f441	1	0	1	0	0	0	1
0x00007f3585d9f442	1	0	1	0	0	0	1
0x00007f3585d9f443	1	0	1	0	0	0	1
0x00007f3585dcf448	1	0	1	0	0	0	1
0x00007f3585d9f444	1	0	1	0	0	0	1
0x00007f3585d9f445	1	0	1	0	0	0	1
0x00007f3585d9f446	1	0	1	0	0	0	1
0x00007f3585d9f447	1	0	1	0	0	0	1
0x00007f358525f31c	1	0	1	0	0	0	1
0x00007f3585d9f448	1	0	1	0	0	0	1
0x00007f3585d9f449	1	0	1	0	0	0	1
0x00007f358525f31e	1	0	1	0	0	0	1
0x00007f3585d9f44a	1	0	1	0	0	0	1
0x00007f3585d9f44b	1	0	1	0	0	0	1
0x00007f3585dcf450	1	0	1	0	0	0	1
0x00007f358525f320	1	0	1	0	0	0	1
0x00007f3585d9f44c	1	0	1	0	0	0	1
0x00007f3585d9f44d	1	0	1	0	0	0	1
0x00007f3585d9f44e	1	0	1	0	0	0	1
0x00007f3585d9f44f	1	0	1	0	0	0	1
0x00007f3585d9f450	1	0	1	0	0	0	1
0x00007f3585d9f451	1	0	1	0	0	0	1
0x00007f3585d9f452	1	0	1	0	0	0	1
0x00007f3585d9f453	1	0	1	0	0	0	1
0x00007f3585dcf458	1	0	1	0	0	0	1
0x00007f358525f328	1	0	1	0	0	0	1
0x00007f3585d9f454	1	0	1	0	0	0	1
0x00007f3585d9f455	1	0	1	0	0	0	1
0x00007f3585d9f456	1	0	1	0	0	0	1
0x00007f3585d9f457	1	0	1	0	0	0	1
0x00007f3585d9f458	1	0	1	0	0	0	1
0x00007f3585d9f459	1	0	1	0	0	0	1
0x00007f3585d9f45a	1	0	1	0	0	0	1
0x00007f3585d9f45b	1	0	1	0	0	0	1
0x00007f3585dcf460	1	0	1	0	0	0	1
0x00007f3585d9f45c	1	0	1	0	0	0	1
0x00007f3585d9f45d	1	0	1	0	0	0	1
0x00007f3585d9f45e	1	0	1	0	0	0	1
0x00007f3585d9f45f	1	0	1	0	0	0	1
0x00007f358525f334	1	0	1	0	0	0	1
0x00007f3585d9f460	1	0	1	0	0	0	1
0x00007f3585d9f461	1	0	1	0	0	0	1
0x00007f358525f336	1	0	1	0	0	0	1
0x00007f3585d9f462	1	0	1	0	0	0	1
0x00007f3585d9f463	1	0	1	0	0	0	1
0x00007f3585dcf468	1	0	1	0	0	0	1
0x00007f358525f338	1	0	1	0	0	0	1
0x00007f3585d9f464	1	0	1	0	0	0	1
0x00007f3585d9f465	1	0	1	0	0	0	1
0x00007f358606f4b0	0	1	0	0	1	0	1
0x00007f3585d9f466	1	0	1	0	0	0	1
0x00007f3585d9f467	1	0	1	0	0	0	1
0x00007f3585d9f468	1	0	1	0	0	0	1
0x00007f3585d9f469	1	0	1	0	0	0	1
0x00007f3585d9f46a	1	0	1	0	0	0	1
0x00007f3585d9f46b	1	0	1	0	0	0	1
0x00007f3585dcf470	1	0	1	0	0	0	1
0x00007f3585d9f46c	1	0	1	0	0	0	1
0x00007f3585d9f46d	1	0	1	0	0	0	1
0x00007f358606f4b8	0	1	0	0	1	0	1
0x00007f3585d9f46e	1	0	1	0	0	0	1
0x00007f3585d9f46f	1	0	1	0	0	0	1
0x00007f3585d9f470	1	0	1	0	0	0	1
0x00007f3585d9f471	1	0	1	0	0	0	1
0x00007f3585d9f472	1	0	1	0	0	0	1
0x00007f3585d9f473	1	0	1	0	0	0	1
0x00007f3585dcf478	1	0	1	0	0	0	1
0x00007f3585d9f474	1	0	1	0	0	0	1
0x00007f3585d9f475	1	0	1	0	0	0	1
0x00007f358606f4c0	0	1	0	0	1	0	1
0x00007f3585d9f476	1	0	1	0	0	0	1
0x00007f3585d9f477	1	0	1	0	0	0	1
0x00007f358525f34c	1	0	1	0	0	0	1
0x00007f3585d9f478	1	0	1	0	0	0	1
0x00007f3585d9f479	1	0	1	0	0	0	1
0x00007f358525f34e	1	0	1	0	0	0	1
0x00007f3585d9f47a	1	0	1	0	0	0	1
0x00007f3585d9f47b	1	0	1	0	0	0	1
0x00007f3585dcf480	1	0	1	0	0	0	1
0x00007f358525f350	1	0	1	0	0	0	1
0x00007f3585d9f47c	1	0	1	0	0	0	1
0x00007f3585d9f47d	1	0	1	0	0	0	1
0x00007f3585d9f47e	1	0	1	0	0	0	1
0x00007f3585d9f47f	1	0	1	0	0	0	1
0x00007f3585d9f480	1	0	1	0	0	0	1
0x00007f3585d9f481	1	0	1	0	0	0	1
0x00007f3585d9f482	1	0	1	0	0	0	1
0x00007f3585d9f483	1	0	1	0	0	0	1
0x00007f3585dcf488	1	0	1	0	0	0	1
0x00007f3585d9f484	1	0	1	0	0	0	1
0x00007f3585d9f485	1	0	1	0	0	0	1
0x00007f3585d9f486	1	0	1	0	0	0	1
0x00007f3585d9f487	1	0	1	0	0	0	1
0x00007f3585d9f488	1	0	1	0	0	0	1
0x00007f3585d9f489	1	0	1	0	0	0	1
0x00007f3585d9f48a	1	0	1	0	0	0	1
0x00007f3585d9f48b	1	0	1	0	0	0	1
0x00007f3585dcf490	1	0	1	0	0	0	1
0x00007f3585d9f48c	1	0	1	0	0	0	1
0x00007f3585d9f48d	1	0	1	0	0	0	1
0x00007f358606f4d8	0	1	0	0	1	0	1
0x00007f3585d9f48e	1	0	1	0	0	0	1
0x00007f3585d9f48f	1	0	1	0	0	0	1
0x00007f358525f364	1	0	1	0	0	0	1
0x00007f3585d9f490	1	0	1	0	0	0	1
0x00007f3585d9f491	1	0	1	0	0	0	1
0x00007f358525f366	1	0	1	0	0	0	1
0x00007f3585d9f492	1	0	1	0	0	0	1
0x00007f3585d9f493	1	0	1	0	0	0	1
0x00007f3585dcf498	1	0	1	0	0	0	1
0x00007f358525f368	1	0	1	0	0	0	1
0x00007f3585d9f494	1	0	1	0	0	0	1
0x00007f3585d9f495	1	0	1	0	0	0	1
0x00007f358606f4e0	0	1	0	0	1	0	1
0x00007f3585d9f496	1	0	1	0	0	0	1
0x00007f3585d9f497	1	0	1	0	0	0	1
0x00007f3585dcf4a0	1	0	1	0	0	0	1
0x00007f358525f370	1	0	1	0	0	0	1
0x00007f358606f4e8	0	1	0	0	1	0	1
0x00007f3585d9f4a1	1	0	1	0	0	0	1
0x00007f3585d9f4a2	1	0	1	0	0	0	1
0x00007f3585d9f4a3	1	0	1	0	0	0	1
0x00007f3585dcf4a8	1	0	1	0	0	0	1
0x00007f3585d9f4a4	1	0	1	0	0	0	1
0x00007f3585d9f4a5	1	0	1	0	0	0	1
0x00007f3585d9f4a6	1	0	1	0	0	0	1
0x00007f3585d9f4a7	1	0	1	0	0	0	1
0x00007f358525f37c	1	0	1	0	0	0	1
0x00007f3585d9f4a8	1	0	1	0	0	0	1
0x00007f3585d9f4a9	1	0	1	0	0	0	1
0x00007f358525f37e	1	0	1	0	0	0	1
0x00007f3585d9f4aa	1	0	1	0	0	0	1
0x00007f3585d9f4ab	1	0	1	0	0	0	1
0x00007f3585dcf4b0	1	0	1	0	0	0	1
0x00007f358525f380	1	0	1	0	0	0	1
0x00007f3585d9f4ac	1	0	1	0	0	0	1
0x00007f3585d9f4ad	1	0	1	0	0	0	1
0x00007f3585d9f4ae	1	0	1	0	0	0	1
0x00007f3585d9f4af	1	0	1	0	0	0	1
0x00007f3585d9f4b0	1	0	1	0	0	0	1
0x00007f3585d9f4b1	1	0	1	0	0	0	1
0x00007f3585d9f4b2	1	0	1	0	0	0	1
0x00007f3585d9f4b3	1	0	1	0	0	0	1
0x00007f3585dcf4b8	1	0	1	0	0	0	1
0x00007f358525f388	1	0	1	0	0	0	1
0x00007f3585d9f4b4	1	0	1	0	0	0	1
0x00007f3585d9f4b5	1	0	1	0	0	0	1
0x00007f358606f500	0	1	0	0	1	0	1
0x00007f3585d9f4b6	1	0	1	0	0	0	1
0x00007f3585d9f4b7	1	0	1	0	0	0	1
0x00007f3585d9f4b8	1	0	1	0	0	0	1
0x00007f3585d9f4b9	1	0	1	0	0	0	1
0x00007f3585d9f4ba	1	0	1	0	0	0	1
0x00007f3585d9f4bb	1	0	1	0	0	0	1
0x00007f3585dcf4c0	1	0	1	0	0	0	1
0x00007f3585d9f4bc	1	0	1	0	0	0	1
0x00007f3585d9f4bd	1	0	1	0	0	0	1
0x00007f358606f508	0	1	0	0	1	0	1
0x00007f3585d9f4be	1	0	1	0	0	0	1
0x00007f3585d9f4bf	1	0	1	0	0	0	1
0x00007f358525f394	1	0	1	0	0	0	1
0x00007f3585d9f4c0	1	0	1	0	0	0	1
0x00007f3585d9f4c1	1	0	1	0	0	0	1
0x00007f358525f396	1	0	1	0	0	0	1
0x00007f3585d9f4c2	1	0	1	0	0	0	1
0x00007f3585d9f4c3	1	0	1	0	0	0	1
0x00007f3585dcf4c8	1	0	1	0	0	0	1
0x00007f358525f398	1	0	1	0	0	0	1
0x00007f3585d9f4c4	1	0	1	0	0	0	1
0x00007f3585d9f4c5	1	0	1	0	0	0	1
0x00007f358606f510	0	1	0	0	1	0	1
0x00007f3585d9f4c6	1	0	1	0	0	0	1
0x00007f3585d9f4c7	1	0	1	0	0	0	1
0x00007f3585d9f4c8	1	0	1	0	0	0	1
0x00007f3585d9f4c9	1	0	1	0	0	0	1
0x00007f3585d9f4ca	1	0	1	0	0	0	1
0x00007f3585d9f4cb	1	0	1	0	0	0	1
0x00007f3585dcf4d0	1	0	1	0	0	0	1
0x00007f3585d9f4cc	1	0	1	0	0	0	1
